user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_D02_WC12_S12__DASTool_bins.28	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAKQOE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAKQOE01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963627215.1, s__CAKQOE01 sp963627215, 95.0, 84.33, 0.189; GCA_963632005.1, s__CAKQOE01 sp963632005, 95.0, 84.17, 0.175; GCA_934255545.1, s__CAKQOE01 sp934255545, 95.0, 83.69, 0.161	87.47	11	0.98691	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.36	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__CAKRJP01 sp963589425	GCA_963589425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAKRJP01;s__CAKRJP01 sp963589425	95.68	0.817	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963597615.1, s__CAKRJP01 sp963597615, 95.0, 87.26, 0.643; GCA_963634745.1, s__CAKRJP01 sp963634745, 95.0, 85.24, 0.44	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963610435	GCA_963610435.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963610435	96.76	0.916	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963644485.1, s__Prevotella sp963644485, 95.0, 90.34, 0.726; GCA_963594895.1, s__Prevotella sp963594895, 95.0, 85.68, 0.519	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.90_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp963611035	GCA_963611035.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp963611035	96.69	0.888	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 86.36, 0.431; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 87.9, 0.519; GCA_025758065.1, s__Enterocloster sp900541315, 95.0, 86.87, 0.437; GCA_963621525.1, s__Enterocloster sp963621525, 95.0, 89.39, 0.678; GCA_963644495.1, s__Enterocloster sp963644495, 95.0, 93.91, 0.762	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.14	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963620595	GCA_963620595.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp963620595	98.02	0.935	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_018918345.1, s__Butyricicoccus_A intestinisimiae, 95.0, 87.15, 0.588; GCA_963601915.1, s__Butyricicoccus_A sp963601915, 95.0, 93.15, 0.833; GCA_963588905.1, s__Butyricicoccus_A sp963588905, 95.0, 93.39, 0.837	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.23	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp963597755	GCA_963597755.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp963597755	96.03	0.904	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963611535.1, s__Phascolarctobacterium_A sp963611535, 95.0, 89.97, 0.78; GCA_963657675.1, s__Phascolarctobacterium_A sp963657675, 95.0, 88.91, 0.665; GCA_963588395.1, s__Phascolarctobacterium_A sp963588395, 95.0, 91.01, 0.75	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.28	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__	N/A	N/A	N/A	N/A	N/A	GCA_963654445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp963654445	90.6	0.796	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963596085.1, s__Absicoccus sp963596085, 95.0, 87.41, 0.602	90.23	11	0.99825	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.32_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas sp963649395	GCA_963649395.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas sp963649395	97.01	0.862	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963661545.1, s__Scatomonas sp963661545, 95.0, 88.28, 0.583	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.41	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_934416185.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp934416185	94.88	0.789	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 86.86, 0.37; GCA_963605995.1, s__Blautia_A sp963605995, 95.0, 86.58, 0.288; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 84.91, 0.279; GCA_934437695.1, s__Blautia_A sp934437695, 95.0, 84.84, 0.309; GCF_033096465.1, s__Blautia_A luti, 95.0, 84.65, 0.252; GCF_025148125.1, s__Blautia_A wexlerae, 95.13, 84.46, 0.252; GCA_003477525.1, s__Blautia_A sp003477525, 95.0, 84.44, 0.217; GCA_003471165.1, s__Blautia_A sp003471165, 95.0, 84.29, 0.25; GCA_958454115.1, s__Blautia_A wexlerae_C, 95.0, 84.12, 0.171; GCA_934409175.1, s__Blautia_A sp934409175, 95.0, 82.93, 0.183	92.45	11	0.99647	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.46_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp963623615	GCA_963623615.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp963623615	98.41	0.826	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900546295.1, s__Hominicoprocola sp900546295, 95.0, 87.2, 0.459; GCA_900763705.1, s__Hominicoprocola sp900763705, 95.0, 87.46, 0.522; GCA_934572445.1, s__Hominicoprocola sp934572445, 95.0, 86.59, 0.331; GCA_003522105.1, s__Hominicoprocola sp003522105, 95.0, 87.2, 0.4; GCA_900550165.1, s__Hominicoprocola sp900550165, 95.0, 88.09, 0.515; GCA_934636865.1, s__Hominicoprocola sp934636865, 95.0, 87.48, 0.468; GCA_020687125.1, s__Hominicoprocola fusiformis, 95.0, 91.74, 0.662; GCA_900552015.1, s__Hominicoprocola sp900552015, 95.0, 89.32, 0.539; GCA_934597535.1, s__Hominicoprocola sp934597535, 95.0, 86.75, 0.422; GCA_002405995.1, s__Hominicoprocola sp002405995, 95.0, 86.45, 0.371; GCA_934572465.1, s__Hominicoprocola sp934572465, 95.0, 86.34, 0.369; GCA_934561515.1, s__Hominicoprocola sp900556145, 95.0, 86.92, 0.404; GCA_037343695.1, s__Hominicoprocola sp037343695, 95.0, 88.36, 0.525; GCA_040095065.1, s__Hominicoprocola sp934835795, 96.51, 91.72, 0.696; GCA_937884915.1, s__Hominicoprocola sp937884915, 95.0, 93.71, 0.655	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.50	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp963595255	GCA_963595255.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp963595255	95.09	0.793	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_934294775.1, s__Dorea_A sp934294775, 95.0, 85.55, 0.29; GCF_025567265.1, s__Dorea_A amylophila, 96.98, 88.03, 0.423; GCA_934295165.1, s__Dorea_A sp934295165, 95.0, 86.46, 0.419; GCA_900550865.1, s__Dorea_A sp900550865, 95.0, 89.25, 0.512; GCA_934309195.1, s__Dorea_A sp934309195, 95.0, 87.67, 0.506; GCF_025150085.1, s__Dorea_A longicatena, 95.0, 94.29, 0.651; GCF_000424345.1, s__Dorea_A longicatena_C, 95.0, 87.83, 0.415	N/A	N/A	N/A	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.68	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	N/A	N/A	N/A	N/A	N/A	GCA_963657295.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963657295	94.41	0.855	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963591995.1, s__CAG-791 sp963591995, 95.0, 87.2, 0.603	89.83	11	0.99807	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_963624905.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963624905	94.91	0.848	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963660455.1, s__Prevotella sp963660455, 95.0, 87.44, 0.489; GCA_963601815.1, s__Prevotella sp963601815, 95.0, 85.68, 0.45	89.97	11	0.99915	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.77	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_013304735.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066205	93.95	0.719	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003461955.1, s__Blautia_A sp900066335, 95.0, 90.6, 0.581; GCA_963616205.1, s__Blautia_A sp963616205, 95.0, 89.61, 0.485; GCF_902167715.1, s__Blautia_A luti_A, 96.82, 87.79, 0.475; GCF_020687435.1, s__Blautia_A fusiformis, 96.97, 87.79, 0.46; GCA_963598855.1, s__Blautia_A sp963598855, 95.0, 87.74, 0.482; GCA_958454115.1, s__Blautia_A wexlerae_C, 95.0, 87.22, 0.251; GCA_003474435.1, s__Blautia_A sp003474435, 95.0, 86.8, 0.414; GCF_005848555.1, s__Blautia_A sp005848555, 96.6, 86.79, 0.469; GCF_013304825.1, s__Blautia_A schinkii_B, 95.51, 86.03, 0.419; GCA_963642325.1, s__Blautia_A sp963642325, 95.0, 85.76, 0.424; GCF_040096615.1, s__Blautia_A aquisgranensis, 95.0, 85.23, 0.383; GCF_934373235.1, s__Blautia_A sp934373235, 95.0, 83.3, 0.222	90.75	11	0.99841	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.78	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__UMGS124;s__	N/A	N/A	N/A	N/A	N/A	GCA_963648855.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__UMGS124;s__UMGS124 sp963648855	90.18	0.5	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__UMGS124;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963619535.1, s__UMGS124 sp963619535, 95.0, 90.55, 0.56; GCA_934662525.1, s__UMGS124 sp934662525, 95.0, 85.6, 0.203; GCA_934654475.1, s__UMGS124 sp934654475, 95.0, 84.69, 0.319; GCA_934636245.1, s__UMGS124 sp934636245, 95.0, 84.02, 0.232; GCA_900539345.1, s__UMGS124 sp900539345, 95.0, 83.67, 0.218; GCA_902464015.1, s__UMGS124 sp902464015, 95.0, 83.4, 0.228; GCA_019420325.1, s__UMGS124 sp019420325, 95.0, 82.91, 0.187	93.61	11	0.98743	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.85	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	N/A	N/A	N/A	N/A	N/A	GCA_963650995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp963650995	84.75	0.44	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.65	11	0.99268	N/A
WILDCHIMP_D02_WC12_S12__DASTool_bins.WILDCHIMP_D02_WC12_S12__bin.9_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominiventricola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominiventricola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963623675.1, s__Hominiventricola sp963623675, 95.0, 93.87, 0.703; GCA_963604695.1, s__Hominiventricola sp963604695, 95.0, 92.13, 0.646; GCA_018223365.1, s__Hominiventricola sp018223365, 95.0, 87.29, 0.474; GCF_020686965.1, s__Hominiventricola filiformis, 95.0, 85.12, 0.349	91.72	11	0.99401	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.022_sub	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_963598325.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp963598325	93.59	0.754	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963612535.1, s__Anaerotardibacter sp963612535, 95.0, 92.92, 0.59; GCA_963643405.1, s__Anaerotardibacter sp963643405, 95.0, 90.05, 0.537; GCA_963595065.1, s__Anaerotardibacter sp963595065, 95.0, 89.32, 0.506; GCA_963588035.1, s__Anaerotardibacter sp963588035, 95.0, 89.15, 0.51; GCA_963635335.1, s__Anaerotardibacter sp963635335, 95.0, 88.76, 0.453; GCA_963626845.1, s__Anaerotardibacter sp963626845, 95.0, 88.67, 0.48; GCA_963607675.1, s__Anaerotardibacter sp963607675, 95.0, 88.42, 0.472	82.64	11	0.99791	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.023_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	89.02	11	0.96396	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.025	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__HGM11416 sp934796775	GCA_934796775.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__HGM11416;s__HGM11416 sp934796775	95.74	0.825	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.034	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp934445035	GCA_934445035.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp934445035	97.95	0.914	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900547095.1, s__UBA737 sp900547095, 95.0, 93.95, 0.848; GCA_934454845.1, s__UBA737 sp934454845, 95.0, 92.9, 0.804	N/A	N/A	N/A	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.039_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__	N/A	N/A	N/A	N/A	N/A	GCA_934462925.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp934462925	94.85	0.787	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934446455.1, s__CAG-115 sp934446455, 95.0, 90.78, 0.692	92.0	11	0.99773	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.052	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp963587345	GCA_963587345.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp963587345	95.99	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963652545.1, s__Duodenibacillus sp963652545, 95.0, 88.54, 0.533; GCA_963647785.1, s__Duodenibacillus sp963647785, 95.0, 89.83, 0.618	N/A	N/A	N/A	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.054	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricoprocola;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricoprocola;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934408725.1, s__Muricoprocola sp934408725, 95.0, 86.28, 0.458; GCF_025567005.1, s__Muricoprocola aceti, 95.0, 84.72, 0.394; GCF_014385005.1, s__Muricoprocola shaoxingensis, 95.0, 83.54, 0.254; GCA_900544685.1, s__Muricoprocola sp900544685, 95.0, 82.77, 0.301; GCA_934394985.1, s__Muricoprocola sp934394985, 95.0, 82.58, 0.262; GCA_934373455.1, s__Muricoprocola sp934373455, 95.0, 81.45, 0.166	84.49	11	0.98725	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.068_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7868;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__UBA7868;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	83.7	11	0.9196	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.086	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-590;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902762905.1, s__CAG-590 sp003530125, 95.0, 88.56, 0.603; GCA_900552885.1, s__CAG-590 sp900552885, 95.0, 87.99, 0.526; GCA_900769115.1, s__CAG-590 sp900769115, 95.0, 85.47, 0.445; GCA_000431135.1, s__CAG-590 sp000431135, 95.0, 83.25, 0.252	88.09	11	0.9924	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.108	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__RGIG7089;s__	N/A	N/A	N/A	N/A	N/A	GCA_934202735.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__RGIG7089;s__RGIG7089 sp934202735	90.13	0.789	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__RGIG7089;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	87.95	11	0.98722	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.132	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__	N/A	N/A	N/A	N/A	N/A	GCF_014288065.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides intestinalis	89.29	0.548	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003438075.1, s__Ruminococcoides sp003438075, 95.0, 87.72, 0.532; GCA_900755995.1, s__Ruminococcoides sp900755995, 95.0, 81.75, 0.194	94.82	11	0.99448	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.158	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp963617415	GCA_963617415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp963617415	95.29	0.887	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963620785.1, s__RUG14243 sp963620785, 95.0, 87.48, 0.573; GCA_963637505.1, s__RUG14243 sp963637505, 95.0, 83.69, 0.335	N/A	N/A	N/A	N/A
WILDCHIMP_D03_WC20_S20__DASTool_bins.concoct.163_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963605535.1, s__Anthropogastromicrobium chipingensis_A, 95.0, 90.19, 0.537; GCA_963626545.1, s__Anthropogastromicrobium sp963626545, 95.0, 90.0, 0.579; GCA_963652495.1, s__Anthropogastromicrobium sp963652495, 95.0, 87.08, 0.443; GCA_963604075.1, s__Anthropogastromicrobium sp963604075, 95.0, 86.91, 0.41; GCA_958446555.1, s__Anthropogastromicrobium sp958446555, 95.0, 84.64, 0.17; GCA_934292725.1, s__Anthropogastromicrobium sp934292725, 95.0, 82.6, 0.237; GCF_025567095.1, s__Anthropogastromicrobium aceti, 95.11, 81.84, 0.193	93.96	11	0.9952	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
