user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.038	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__CAKUFA01 sp963656345	GCA_963656345.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__CAKUFA01 sp963656345	95.37	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_030529995.1, s__CAKUFA01 sp030529995, 95.0, 90.65, 0.767; GCA_963627465.1, s__CAKUFA01 sp963627465, 95.0, 90.21, 0.756; GCA_963646285.1, s__CAKUFA01 sp963646285, 95.0, 87.77, 0.642	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.052	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__RUG11198 sp963652285	GCA_963652285.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__RUG11198;s__RUG11198 sp963652285	95.78	0.704	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934148535.1, s__RUG11198 sp934148535, 95.0, 94.47, 0.727	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.131_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp963660495	GCA_963660495.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__CAG-877 sp963660495	98.67	0.871	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963645945.1, s__CAG-877 sp963645945, 95.0, 90.84, 0.693; GCA_900753325.1, s__CAG-877 sp900753325, 95.0, 83.07, 0.304; GCA_963589235.1, s__CAG-877 sp963589235, 95.0, 92.1, 0.679; GCA_934168205.1, s__CAG-877 sp934168205, 95.0, 90.89, 0.66; GCA_963656615.1, s__CAG-877 sp963656615, 95.0, 90.76, 0.684; GCA_963645255.1, s__CAG-877 sp963645255, 95.0, 92.6, 0.771	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.155	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp963615565	GCA_963615565.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp963615565	96.98	0.893	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963649615.1, s__UBA9732 sp963649615, 95.0, 84.68, 0.387	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.205	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp963627135	GCA_963627135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp963627135	95.31	0.873	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900317855.1, s__CAG-103 sp900317855, 95.0, 93.32, 0.781; GCA_900757655.1, s__CAG-103 sp900757655, 95.0, 91.93, 0.795; GCA_934591895.1, s__CAG-103 sp934591895, 95.0, 89.34, 0.662; GCA_900543625.1, s__CAG-103 sp900543625, 95.0, 89.28, 0.667; GCA_025757645.1, s__CAG-103 sp000432375, 95.0, 92.39, 0.726; GCA_934589185.1, s__CAG-103 sp934589185, 95.43, 93.47, 0.73; GCA_905215475.1, s__CAG-103 sp905215475, 95.0, 88.26, 0.68	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.214	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963626055.1, s__Gemmiger sp963626055, 95.0, 91.38, 0.693; GCA_004000625.1, s__Gemmiger qucibialis, 95.0, 91.37, 0.687	95.59	11	0.99727	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.227_sub	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp963654445	GCA_963654445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Absicoccus;s__Absicoccus sp963654445	95.64	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_C04_WC27_S27__DASTool_bins.metabat2.254_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCA_963590825.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp963590825	94.77	0.865	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963604755.1, s__Duodenibacillus sp963604755, 95.0, 86.16, 0.408; GCA_963617005.1, s__Duodenibacillus sp963617005, 95.0, 85.95, 0.492; GCA_963656505.1, s__Duodenibacillus sp963656505, 95.0, 85.76, 0.488; GCA_963652725.1, s__Duodenibacillus sp963652725, 95.0, 84.37, 0.428	92.36	11	0.99879	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.013	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963597045.1, s__Anaerotardibacter sp963597045, 95.0, 87.62, 0.387; GCA_963635145.1, s__Anaerotardibacter sp963635145, 95.0, 87.36, 0.498; GCA_030530215.1, s__Anaerotardibacter sp030530215, 95.0, 87.23, 0.446; GCA_963591685.1, s__Anaerotardibacter sp963591685, 95.0, 86.42, 0.391	79.25	11	0.98946	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.017	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola;s__Huintestinicola sp945867875	GCA_945867875.1	95.04	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola;s__Huintestinicola sp945867875	95.06	0.804	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934486875.1, s__Huintestinicola sp934486875, 95.0, 91.05, 0.759; GCA_900768995.1, s__Huintestinicola sp900768995, 95.0, 93.99, 0.813	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.020	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp963643305	GCA_963643305.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp963643305	98.82	0.931	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963636615.1, s__Egerieousia sp963636615, 95.0, 92.41, 0.835	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.024	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__	N/A	N/A	N/A	N/A	N/A	GCA_963638085.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp963638085	94.61	0.892	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963620745.1, s__RUG420 sp963620745, 95.0, 92.43, 0.822; GCA_963647215.1, s__RUG420 sp963647215, 95.0, 91.58, 0.819; GCA_963600825.1, s__RUG420 sp963600825, 95.0, 90.82, 0.767; GCA_963640645.1, s__RUG420 sp963640645, 95.0, 90.42, 0.81; GCA_963623075.1, s__RUG420 sp963623075, 95.0, 88.74, 0.699	97.1	11	0.99811	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.028_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002432425.1, s__CAG-510 sp002432425, 95.0, 94.79, 0.778; GCA_963639875.1, s__CAG-510 sp963639875, 95.0, 94.77, 0.842; GCA_000434615.1, s__CAG-510 sp000434615, 95.0, 92.92, 0.722	77.68	11	0.99779	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.033	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colivivens;s__Colivivens sp963626085	GCA_963626085.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Colivivens;s__Colivivens sp963626085	97.18	0.887	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.040_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963586715	GCA_963586715.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963586715	96.46	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963644035.1, s__Prevotella sp963644035, 95.0, 88.35, 0.78; GCA_963661195.1, s__Prevotella sp963661195, 95.0, 91.76, 0.803	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.043	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	N/A	N/A	N/A	N/A	N/A	GCA_963616715.1	95.0	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp963616715	93.15	0.648	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963657285.1, s__Dialister sp963657285, 95.0, 89.23, 0.461; GCA_963640485.1, s__Dialister sp963640485, 95.0, 87.52, 0.335	87.27	11	0.99902	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.045	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAVEFW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAVEFW01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.0	11	0.96188	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.052	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	N/A	N/A	N/A	N/A	N/A	GCA_963627465.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__CAKUFA01 sp963627465	94.69	0.885	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFA01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030529995.1, s__CAKUFA01 sp030529995, 95.0, 91.52, 0.773; GCA_963656345.1, s__CAKUFA01 sp963656345, 95.0, 90.24, 0.763; GCA_963646285.1, s__CAKUFA01 sp963646285, 95.0, 89.12, 0.651; GCA_963594395.1, s__CAKUFA01 sp963594395, 95.0, 83.08, 0.169; GCA_963618735.1, s__CAKUFA01 sp963618735, 95.0, 81.47, 0.189	88.58	11	0.99618	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.062	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	N/A	N/A	N/A	N/A	N/A	GCA_963624045.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__UBA4951 sp963624045	92.07	0.823	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963659395.1, s__UBA4951 sp963659395, 95.0, 86.19, 0.503	91.8	11	0.99786	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.068	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	N/A	N/A	N/A	N/A	N/A	GCA_963593905.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp963593905	94.6	0.894	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963596015.1, s__CAG-791 sp963596015, 95.0, 85.28, 0.259; GCA_963658405.1, s__CAG-791 sp963658405, 95.0, 84.6, 0.249	85.19	11	0.99773	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.071	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp963643175	GCA_963643175.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp963643175	96.29	0.885	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_022009675.1, s__CAG-448 sp003150135, 95.0, 86.87, 0.424	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.086	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_963599445.1, s__UBA9732 sp963599445, 95.0, 81.86, 0.213; GCA_001940825.1, s__UBA9732 sp001940825, 95.0, 81.74, 0.213; GCA_934277975.1, s__UBA9732 sp934277975, 95.0, 81.47, 0.213	84.29	11	0.98304	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.098	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp963595255	GCA_963595255.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp963595255	95.38	0.795	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934309195.1, s__Dorea_A sp934309195, 95.0, 88.67, 0.456; GCA_900550865.1, s__Dorea_A sp900550865, 95.0, 89.59, 0.47; GCF_934294775.1, s__Dorea_A sp934294775, 95.0, 86.28, 0.269; GCF_025567265.1, s__Dorea_A amylophila, 96.98, 88.89, 0.417; GCA_934295165.1, s__Dorea_A sp934295165, 95.0, 87.45, 0.357; GCF_000424345.1, s__Dorea_A longicatena_C, 95.0, 88.54, 0.405; GCF_025150085.1, s__Dorea_A longicatena, 95.0, 94.34, 0.679	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.101	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	92.49	11	0.97202	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.115	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934643535.1, s__Limiplasma sp934643535, 95.0, 92.29, 0.652; GCA_900548145.1, s__Limiplasma sp900548145, 95.0, 90.07, 0.535; GCA_004556545.1, s__Limiplasma sp004556545, 95.0, 89.08, 0.543	90.05	11	0.98822	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.123	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp963626585	GCA_963626585.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp963626585	98.06	0.938	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963660485.1, s__UBA6398 sp963660485, 95.0, 93.38, 0.889; GCA_963644855.1, s__UBA6398 sp963644855, 95.0, 86.82, 0.685	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.129	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp963651605	GCA_963651605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp963651605	97.93	0.924	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963657455.1, s__Parabacteroides sp963657455, 95.0, 93.79, 0.875	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.130	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter sp963655605	GCA_963655605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__Oxalobacter sp963655605	97.95	0.891	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.137	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963629575	GCA_963629575.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Hallerella;s__Hallerella sp963629575	96.95	0.893	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934691725.1, s__Hallerella sp934691725, 95.0, 86.86, 0.585; GCA_934700345.1, s__Hallerella sp934700345, 95.0, 86.25, 0.568; GCA_963652365.1, s__Hallerella sp963652365, 95.0, 90.05, 0.778; GCA_963660435.1, s__Hallerella sp963660435, 95.0, 90.44, 0.8; GCA_963656065.1, s__Hallerella sp963656065, 95.0, 86.26, 0.577; GCA_963660275.1, s__Hallerella sp963660275, 95.0, 87.74, 0.598	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.151	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963619615	GCA_963619615.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium sp963619615	96.59	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963598975.1, s__Bifidobacterium sp963598975, 95.0, 92.98, 0.852; GCA_963590945.1, s__Bifidobacterium sp963590945, 95.0, 91.92, 0.809; GCA_963619075.1, s__Bifidobacterium sp963619075, 95.0, 91.79, 0.751; GCA_963595445.1, s__Bifidobacterium sp963595445, 95.0, 89.55, 0.733	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.154	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963620725	GCA_963620725.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp963620725	95.72	0.855	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963599475.1, s__Prevotella sp963599475, 95.0, 88.85, 0.619; GCA_963588695.1, s__Prevotella sp963588695, 95.0, 87.16, 0.524; GCA_963651005.1, s__Prevotella sp963651005, 95.0, 88.27, 0.539	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.156	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.4	11	0.97025	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.169	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__W3P20-009 sp963616565	GCA_963616565.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__W3P20-009;s__W3P20-009 sp963616565	95.79	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963639155.1, s__W3P20-009 sp963639155, 95.0, 90.79, 0.868; GCA_963607345.1, s__W3P20-009 sp963607345, 95.0, 92.71, 0.922	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.172	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963640795	GCA_963640795.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963640795	95.15	0.859	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.174	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_029006155.1, s__Choladousia sp029006155, 95.0, 88.17, 0.473; GCA_902363135.1, s__Choladousia sp902363135, 95.0, 86.4, 0.348	81.33	11	0.99209	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.179_sub	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp963611035	GCA_963611035.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp963611035	96.72	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 87.98, 0.529; GCA_963621525.1, s__Enterocloster sp963621525, 95.0, 87.95, 0.643; GCA_963644495.1, s__Enterocloster sp963644495, 95.0, 93.95, 0.736; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 86.66, 0.421; GCA_025758065.1, s__Enterocloster sp900541315, 95.0, 87.24, 0.455	N/A	N/A	N/A	N/A
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.184	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAUUSJ01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAUUSJ01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.7	11	0.98106	Genome has more than 11.7% of markers with multiple hits
WILDCHIMP_D04_WC28_S28__DASTool_bins.concoct.194	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	N/A	N/A	N/A	N/A	N/A	GCA_963638635.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__Ornithospirochaeta sp963638635	87.35	0.603	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Ornithospirochaeta;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_934247875.1, s__Ornithospirochaeta sp934247875, 95.0, 81.23, 0.154	88.34	11	0.98939	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
